,Months,Year,Fatal (Y/N),Type,Country,Area,Cat_shark
2006,8,1997,Y,Unprovoked,MEXICO,Quintana Roo,Tiger Shark
2007,8,1997,N,Unprovoked,USA,Florida,
2008,8,1997,N,Unprovoked,EGYPT,Red Sea,
2009,8,1997,Y,Unprovoked,EGYPT,Red Sea,White Shark
2010,8,1997,N,Unprovoked,USA,Florida,
2011,8,1997,N,Unprovoked,USA,Florida,
2012,8,1997,N,Unprovoked,USA,Texas,Other
2013,8,1997,N,Unprovoked,USA,Florida,Other
2014,8,1997,N,Unprovoked,USA,Florida,Other
2015,8,1997,N,Unprovoked,USA,Florida,Other
2016,7,1997,N,Unprovoked,AUSTRALIA,Queensland,
2017,7,1997,Y,Unprovoked,SOUTH AFRICA,Eastern Cape Province,White Shark
2018,7,1997,N,Unprovoked,BRAZIL,Pernambuco,
2019,7,1997,N,Unprovoked,USA,South Carolina,Blacktip Shark
2020,7,1997,Y,Unprovoked,OKINAWA,Miyako,White Shark
2021,7,1997,N,Unprovoked,BRAZIL,Pernambuco,
2022,6,1997,N,Unprovoked,USA,Hawaii,Other
2023,6,1997,N,Unprovoked,FIJI,Taveuni,Tiger Shark
2024,6,1997,N,Unprovoked,USA,Florida,Other
2025,6,1997,,Unprovoked,BRAZIL,Rio de Janeiro,
2026,6,1997,N,Unprovoked,USA,Florida,Other
2027,5,1997,N,Unprovoked,USA,Florida,Other
2028,5,1997,N,Unprovoked,USA,Florida,Other
2029,5,1997,N,Unprovoked,USA,Florida,Other
2030,5,1997,N,Unprovoked,BAHAMAS,Abaco Islands,Other
2031,5,1997,N,Unprovoked,BAHAMAS,Abaco Islands,
2032,4,1997,N,Unprovoked,BRAZIL,Rio de Janeiro,White Shark
2038,1,1997,N,Unprovoked,AUSTRALIA,Queensland,Other
2039,1,1997,Y,Unprovoked,AUSTRALIA,Western Australia,Tiger Shark
2040,1,1997,Y,Unprovoked,REUNION,,Bull Shark
2041,1,1997,N,Boat,AUSTRALIA,Victoria,White Shark
2042,12,1996,,Unprovoked,AUSTRALIA,Queensland,
2043,12,1996,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,White Shark
2044,12,1996,Y,Unprovoked,NEW CALEDONIA,,
2045,12,1996,N,Unprovoked,NEW CALEDONIA,South Province,
2046,11,1996,N,Unprovoked,USA,California,White Shark
2047,11,1996,N,Unprovoked,USA,Florida,
2048,10,1996,N,Unprovoked,BRAZIL,Pernambuco,
2049,10,1996,N,Unprovoked,BRAZIL,Pernambuco,
2050,10,1996,Y,Unprovoked,OKINAWA,Miyako Island,
2051,10,1996,N,Unprovoked,USA,California,White Shark
2052,10,1996,N,Unprovoked,USA,Florida,Other
2053,10,1996,N,Unprovoked,USA,California,White Shark
2054,10,1996,N,Unprovoked,BRAZIL,Pernambuco,
2055,9,1996,N,Unprovoked,USA,Florida,
2056,9,1996,N,Unprovoked,NEW ZEALAND,Chatham Islands ,White Shark
2057,9,1996,N,Unprovoked,USA,Florida,Other
2058,9,1996,N,Unprovoked,USA,Florida,
2059,9,1996,N,Unprovoked,USA,Florida,
2060,9,1996,N,Invalid,USA,South Carolina,
2061,9,1996,N,Provoked,SOUTH AFRICA,KwaZulu-Natal,White Shark
2062,8,1996,N,Unprovoked,USA,Hawaii,Tiger Shark
2063,8,1996,N,Unprovoked,USA,California,White Shark
2064,8,1996,N,Unprovoked,USA,Florida,Other
2065,7,1996,N,Unprovoked,USA,Florida,
2066,7,1996,Y,Unprovoked,OKINAWA,Miyako,White Shark
2067,7,1996,N,Unprovoked,EGYPT / ISRAEL,"South Sinai, Gulf of Aqaba",White Shark
2068,7,1996,N,Unprovoked,USA,Massachusetts,Other
2069,7,1996,N,Unprovoked,USA,Florida,
2070,7,1996,,Unprovoked,USA,Hawaii,
2071,7,1996,N,Unprovoked,USA,Florida,
2072,7,1996,N,Unprovoked,USA,Florida,Other
2073,7,1996,N,Unprovoked,BAHAMAS,Cat Cay,
2074,6,1996,N,Unprovoked,USA,South Carolina,
2075,6,1996,N,Unprovoked,AUSTRALIA,Victoria,White Shark
2076,6,1996,N,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,
2077,5,1996,N,Unprovoked,SOUTH AFRICA,Western Cape Province,White Shark
2078,5,1996,Y,Invalid,AUSTRALIA,New South Wales,White Shark
2079,5,1996,N,Unprovoked,USA,Florida,Other
2080,5,1996,Y,Unprovoked,SOUTH KOREA,,
2081,5,1996,N,Unprovoked,USA,Florida,Blacktip Shark
2082,4,1996,,Unprovoked,USA,Hawaii,
2083,4,1996,N,Unprovoked,AUSTRALIA,New South Wales,Other
2084,4,1996,N,Unprovoked,AUSTRALIA,New South Wales,Other
2085,4,1996,Y,Unprovoked,BRAZIL,Pernambuco,
2103,12,1995,,Unprovoked,USA,Hawaii,
2104,11,1995,N,Unprovoked,NEW ZEALAND,"Chatham Islands, east of New  Zealand",White Shark
2105,11,1995,N,Invalid,USA,Hawaii,
2106,11,1995,N,Unprovoked,NORTHERN ARABIAN SEA,,
2107,11,1995,N,Unprovoked,AUSTRALIA,Queensland,
2108,10,1995,N,Unprovoked,USA,Florida,
2109,10,1995,N,Unprovoked,USA,Florida,
2110,10,1995,N,Unprovoked,AUSTRALIA,Queensland,Other
2111,10,1995,N,Unprovoked,USA,Florida,Other
2112,9,1995,N,Unprovoked,USA,Florida,Other
2113,9,1995,N,Unprovoked,USA,Florida,
2114,9,1995,N,Unprovoked,USA,California,White Shark
2115,9,1995,N,Unprovoked,USA,Florida,Other
2116,9,1995,N,Unprovoked,USA,Florida,
2117,9,1995,Y,Unprovoked,REUNION,Saint-Denis,
2118,9,1995,Y,Unprovoked,USA,Florida,Bull Shark
2119,9,1995,Y,Unprovoked,AUSTRALIA,Western Australia,White Shark
2120,9,1995,N,Unprovoked,USA,California,White Shark
2121,9,1995,N,Invalid,USA,North Carolina,
2122,8,1995,N,Unprovoked,USA,Florida,Other
2123,8,1995,N,Unprovoked,USA,South Carolina,
2124,8,1995,N,Unprovoked,BRAZIL,Pernambuco,
2125,8,1995,N,Unprovoked,USA,Florida,Other
2126,8,1995,N,Unprovoked,USA,Florida,Other
2127,8,1995,N,Unprovoked,USA,North Carolina,Other
2128,8,1995,N,Unprovoked,USA,North Carolina,Other
2129,8,1995,N,Unprovoked,USA,Florida,Other
2130,8,1995,N,Unprovoked,USA,North Carolina,Other
2131,8,1995,N,Unprovoked,TONGA,Vavau,Other
2132,8,1995,N,Unprovoked,USA,Florida,Other
2133,8,1995,Y,Invalid,USA,North Carolina,Tiger Shark
2134,8,1995,N,Unprovoked,USA,Florida,
2135,8,1995,N,Unprovoked,USA,South Carolina,Blacktip Shark
2136,8,1995,N,Unprovoked,USA,Florida,Other
2137,8,1995,N,Invalid,TONGA,Vavau,Other
2138,8,1995,N,Invalid,USA,California,White Shark
2139,7,1995,N,Unprovoked,USA,Florida,
2140,7,1995,N,Unprovoked,USA,Florida,
2141,7,1995,N,Unprovoked,USA,Florida,
2142,7,1995,N,Unprovoked,USA,Florida,
2143,7,1995,N,Unprovoked,USA,South Carolina,
2144,7,1995,N,Unprovoked,USA,South Carolina,
2145,7,1995,N,Unprovoked,USA,Florida,
2147,7,1995,Y,Unprovoked,BRAZIL,Pernambuco,
2148,7,1995,N,Unprovoked,USA,Texas,
2149,7,1995,N,Provoked,USA,Mississippi,Blacktip Shark
2150,7,1995,N,Provoked,USA,South Carolina,
2151,6,1995,N,Unprovoked,USA,California,White Shark
2152,6,1995,N,Unprovoked,USA,California,White Shark
2153,6,1995,N,Unprovoked,USA,Georgia,Other
2154,6,1995,N,Unprovoked,USA,South Carolina,
2155,6,1995,N,Unprovoked,USA,Florida,Other
2156,6,1995,N,Unprovoked,USA,Florida,Other
2157,6,1995,N,Unprovoked,USA,Hawaii,Tiger Shark
2158,6,1995,Y,Unprovoked,HONG KONG,Clearwater Bay,Tiger Shark
2159,6,1995,Y,Unprovoked,HONG KONG,New Territories,Other
2160,5,1995,Y,Unprovoked,HONG KONG,New Territories,
2161,5,1995,N,Unprovoked,USA,Florida,Bull Shark
2162,5,1995,Y,Unprovoked,FIJI,Yasawa Islands,Other
2163,5,1995,,Unprovoked,AUSTRALIA,Western Australia,
2164,5,1995,Y,Unprovoked,SOUTH KOREA,,Other
2169,3,1995,N,Unprovoked,AUSTRALIA,New South Wales,
2170,3,1995,N,Unprovoked,AUSTRALIA,South Australia,Bronze Shark
2171,3,1995,Y,Unprovoked,BRAZIL,Maranhão,
2172,2,1995,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Other
2173,2,1995,N,Unprovoked,VENEZUELA,,
2174,1,1995,Y,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Tiger Shark
2175,1,1995,N,Unprovoked,BRAZIL,Pernambuco,Other
2180,12,1994,N,Unprovoked,SOUTH AFRICA,Western Cape Province,White Shark
2181,12,1994,N,Unprovoked,USA,Hawaii,
2182,12,1994,N,Unprovoked,BRAZIL,Pernambuco,
2183,12,1994,N,Unprovoked,BRAZIL,Pernambuco,
2184,12,1994,,Unprovoked,VANUATU,Tafea Province,
2185,12,1994,N,Invalid,AUSTRALIA,Queensland,
2186,12,1994,Y,Unprovoked,USA,California,White Shark
2187,12,1994,Y,Unprovoked,BRAZIL,Pernambuco,
2188,11,1994,N,Unprovoked,SOUTH AFRICA,Western Cape Province,Other
2189,11,1994,N,Unprovoked,USA,Hawaii,Other
2190,11,1994,N,Unprovoked,USA,Hawaii,
2191,10,1994,N,Unprovoked,BRAZIL,Pernambuco,
2192,10,1994,N,Unprovoked,BRAZIL,Pernambuco,
2193,10,1994,N,Provoked,USA,Florida,
2194,10,1994,N,Unprovoked,USA,Florida,
2195,9,1994,N,Unprovoked,USA,South Carolina,
2196,9,1994,N,Unprovoked,USA,Oregon,White Shark
2197,9,1994,Y,Sea Disaster,USA,Florida,
2198,9,1994,N,Unprovoked,USA,Hawaii,Other
2199,8,1994,N,Unprovoked,JAPAN,Kagoshima Prefecture,
2200,7,1994,N,Unprovoked,BRAZIL,Pernambuco,
2201,7,1994,Y,Unprovoked,BRAZIL,Pernambuco,
2202,7,1994,Y,Unprovoked,REUNION,Saint-Denis,Bull Shark
2203,7,1994,Y,Unprovoked,SOUTH AFRICA,Eastern Cape Province,White Shark
2204,7,1994,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,White Shark
2205,7,1994,N,Unprovoked,BRAZIL,Pernambuco,
2206,7,1994,N,Unprovoked,USA,Florida,Other
2207,6,1994,N,Unprovoked,BAHAMAS,Grand Bahama Island,Other
2219,3,1994,N,Unprovoked,CHILE,,White Shark
2220,3,1994,N,Unprovoked,CHILE,,White Shark
2221,3,1994,N,Provoked,USA,California,Other
2222,3,1994,N,Unprovoked,BRAZIL,Pernambuco,Other
2223,2,1994,N,Unprovoked,SOUTH AFRICA,Western Cape Province,Other
2224,2,1994,N,Unprovoked,USA,Florida,Other
2225,2,1994,N,Provoked,USA,Hawaii,
2226,2,1994,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,White Shark
2227,2,1994,Y,Unprovoked,NEW CALEDONIA,South Province,
2236,12,1993,Y,Unprovoked,USA,Hawaii,Tiger Shark
2237,11,1993,N,Unprovoked,USA,Florida,
2238,11,1993,Y,Unprovoked,AUSTRALIA,Western Australia,Tiger Shark
2239,11,1993,N,Unprovoked,USA,Hawaii,
2240,11,1993,Y,Unprovoked,SOMALIA,Banaadir Region,
2241,10,1993,N,Unprovoked,USA,California,White Shark
2242,10,1993,N,Unprovoked,USA,Florida,Bull Shark
2243,10,1993,N,Boat,USA,California,White Shark
2244,10,1993,N,Unprovoked,USA,Hawaii,Tiger Shark
2245,9,1993,Y,Unprovoked,SOMALIA,Banaadir Region,
2246,9,1993,N,Unprovoked,SOUTH AFRICA,Western Cape Province,White Shark
2247,9,1993,N,Unprovoked,EL SALVADOR,La Libertad,White Shark
2248,9,1993,Y,Unprovoked,EL SALVADOR,La Libertad,
2249,9,1993,N,Unprovoked,USA,Florida,Other
2250,9,1993,N,Unprovoked,USA,Florida,
2251,9,1993,N,Unprovoked,SPAIN,Costa Blanca,Other
2252,8,1993,N,Unprovoked,BAHAMAS,Walkers Cay,Blacktip Shark
2253,8,1993,N,Unprovoked,USA,Florida,
2254,8,1993,N,Unprovoked,USA,Hawaii,
2255,8,1993,N,Boat,USA,California,White Shark
2256,8,1993,N,Unprovoked,USA,North Carolina,Bull Shark
2257,8,1993,N,Boat,AUSTRALIA,Western Australia,White Shark
2258,8,1993,N,Unprovoked,USA,California,White Shark
2259,8,1993,Y,Unprovoked,NEW CALEDONIA,South Province,
2260,8,1993,Y,Boat,EL SALVADOR,La Libertad,White Shark
2261,7,1993,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,White Shark
2262,7,1993,N,Unprovoked,USA,Florida,Other
2272,5,1993,Y,Unprovoked,HONG KONG,"On the Kowloon penisula, south of Sai Kung",
2273,5,1993,Y,Unprovoked,SOMALIA,Banaadir Region,
2275,3,1993,N,Unprovoked,BRAZIL,Pernambuco,
2276,3,1993,N,Unprovoked,USA,Florida,
2277,3,1993,N,Unprovoked,JAPAN,Ehime Prefecture,White Shark
2278,3,1993,N,Unprovoked,USA,Hawaii,Tiger Shark
2279,3,1993,N,Unprovoked,USA,California,White Shark
2280,3,1993,N,Unprovoked,NEW CALEDONIA,South Province,
2284,1,1993,N,Unprovoked,BRAZIL,Pernambuco,
2285,1,1993,N,Unprovoked,AUSTRALIA,Queensland,Other
2286,1,1993,N,Boat,CARIBBEAN SEA,,White Shark
2287,1,1993,N,Unprovoked,USA,Oregon,White Shark
2289,5,1993,Y,Unprovoked,SOMALIA,Banaadir Region,
2292,12,1992,N,Unprovoked,USA,Hawaii,Tiger Shark
2293,12,1992,N,Unprovoked,USA,Hawaii,Tiger Shark
2294,11,1992,N,Unprovoked,USA,California,Mako Shark
2295,11,1992,N,Unprovoked,USA,Florida,Blacktip Shark
2296,11,1992,N,Unprovoked,USA,Florida,Other
2297,11,1992,N,Boat,USA,California,White Shark
2298,11,1992,N,Unprovoked,FIJI,Wakaya Island,Other
2299,11,1992,N,Unprovoked,USA,California,Other
2300,11,1992,N,Unprovoked,USA,Florida,
2301,11,1992,Y,Unprovoked,USA,Hawaii,Tiger Shark
2302,10,1992,N,Unprovoked,USA,California,White Shark
2303,10,1992,N,Unprovoked,USA,Hawaii,Tiger Shark
2304,10,1992,N,Unprovoked,AUSTRALIA,New South Wales,Other
2305,10,1992,N,Unprovoked,BRAZIL,Maranhão,
2306,10,1992,Y,Unprovoked,AUSTRALIA,Queensland,White Shark
2307,9,1992,N,Unprovoked,BRAZIL,Pernambuco,
2308,9,1992,N,Unprovoked,USA,Oregon,White Shark
2309,9,1992,N,Unprovoked,USA,Florida,
2310,9,1992,Y,Unprovoked,BRAZIL,Pernambuco,
2311,9,1992,N,Unprovoked,USA,Florida,
2312,8,1992,N,Unprovoked,BAHAMAS,Abaco Islands,Blacktip Shark
2313,8,1992,N,Unprovoked,AUSTRALIA,South Australia,White Shark
2314,8,1992,Y,Invalid,USA,Hawaii,
2315,8,1992,N,Unprovoked,USA,California,White Shark
2316,8,1992,N,Provoked,USA,Florida,Other
2317,8,1992,,Invalid,USA,Florida,
2348,12,1991,N,Unprovoked,USA,California,White Shark
2349,11,1991,Y,Unprovoked,USA,Hawaii,Tiger Shark
2350,11,1991,N,Unprovoked,USA,Hawaii,Tiger Shark
2351,11,1991,Y,Unprovoked,USA,Hawaii,Tiger Shark
2352,11,1991,N,Provoked,USA,Florida,Other
2353,11,1991,N,Unprovoked,AUSTRALIA,Western Australia,Other
2354,10,1991,N,Unprovoked,USA,Florida,Other
2355,10,1991,N,Unprovoked,USA,California,White Shark
2356,9,1991,Y,Invalid,BAHAMAS,,Tiger Shark
2357,9,1991,Y,Unprovoked,AUSTRALIA,South Australia,White Shark
2362,7,1991,N,Boat,ITALY,Ligurian Sea,White Shark
2363,7,1991,N,Unprovoked,USA,Florida,Other
2364,7,1991,N,Unprovoked,USA,Florida,Blacktip Shark
2365,7,1991,N,Unprovoked,USA,Florida,
2366,7,1991,N,Unprovoked,REUNION,L'Etang-Salé,Tiger Shark
2367,7,1991,N,Unprovoked,USA,California,White Shark
2368,7,1991,N,Unprovoked,USA,Virginia,
2369,6,1991,Y,Unprovoked,HONG KONG,,
2370,6,1991,Y,Unprovoked,HONG KONG,Kowloon Peninsula,
2371,6,1991,N,Unprovoked,USA,Florida,
2372,6,1991,N,Unprovoked,USA,Florida,Bull Shark
2373,6,1991,Y,Unprovoked,HONG KONG,Port Shelter,Tiger Shark
2374,5,1991,N,Unprovoked,USA,Hawaii,Other
2375,5,1991,N,Unprovoked,SOUTH AFRICA,Western Cape Province,White Shark
2376,4,1991,N,Provoked,BRAZIL,Pernambuco,Other
2377,4,1991,N,Provoked,USA,Maryland,Other
2378,4,1991,N,Unprovoked,USA,Florida,Other
2379,4,1991,N,Unprovoked,USA,Hawaii,Other
2380,3,1991,N,Unprovoked,AUSTRALIA,New South Wales,Other
2381,2,1991,N,Unprovoked,USA,Oregon,White Shark
2382,2,1991,N,Unprovoked,SOUTH AFRICA,Western Cape Province,White Shark
2383,1,1991,N,Unprovoked,AUSTRALIA,Queensland,
2384,1,1991,N,Unprovoked,AUSTRALIA,Western Australia,Other
2385,1,1991,N,Unprovoked,AUSTRALIA,Queensland,Other
2386,12,1990,N,Invalid,SOUTH AFRICA,Eastern Cape Province,
2387,11,1990,N,Unprovoked,AUSTRALIA,Queensland,Other
2388,11,1990,N,Unprovoked,USA,California,White Shark
2389,11,1990,N,Unprovoked,USA,Florida,Other
2390,10,1990,N,Unprovoked,USA,Florida,Other
2391,10,1990,N,Unprovoked,USA,Florida,
2392,10,1990,N,Unprovoked,AUSTRALIA,Queensland,
2393,10,1990,N,Unprovoked,AUSTRALIA,South Australia,
2394,10,1990,N,Unprovoked,USA,Florida,Other
2395,10,1990,N,Unprovoked,USA,Hawaii,Tiger Shark
2396,10,1990,N,Unprovoked,USA,Florida,Other
2404,7,1990,N,Unprovoked,USA,Texas,
2405,7,1990,N,Unprovoked,USA,Florida,
2406,6,1990,Y,Unprovoked,SOUTH AFRICA,Western Cape Province,White Shark
2407,6,1990,N,Unprovoked,BAHAMAS,,Other
2408,5,1990,N,Provoked,SOUTH AFRICA,KwaZulu-Natal,Other
2409,5,1990,N,Unprovoked,AUSTRALIA,Queensland,Other
2410,5,1990,N,Unprovoked,AUSTRALIA,Queensland,Other
2411,5,1990,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,White Shark
2412,4,1990,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,White Shark
2413,4,1990,N,Unprovoked,AUSTRALIA,Queensland,Tiger Shark
2414,4,1990,Y,Unprovoked,AUSTRALIA,Queensland,
2415,4,1990,N,Unprovoked,AUSTRALIA,Queensland,Other
2416,4,1990,N,Unprovoked,AUSTRALIA,Queensland,Other
2417,4,1990,N,Unprovoked,USA,Hawaii,
2418,3,1990,N,Unprovoked,FIJI,Laucala Island,
2419,3,1990,N,Unprovoked,REUNION,Sainte-Marie,Bull Shark
2420,2,1990,Y,Unprovoked,USA,Hawaii,Other
2421,2,1990,N,Unprovoked,USA,Florida,
2424,12,1989,N,Provoked,USA,Hawaii,
2425,12,1989,,Unprovoked,AUSTRALIA,Northern Territory,Tiger Shark
2426,12,1989,Y,Invalid,AUSTRALIA,Queensland,
2427,11,1989,N,Unprovoked,AUSTRALIA,Victoria,White Shark
2428,11,1989,Y,Unprovoked,SOUTH AFRICA,Western Cape Province,White Shark
2429,11,1989,Y,Invalid,USA,Hawaii,
2430,11,1989,N,Unprovoked,AUSTRALIA,Queensland,Bronze Shark
2437,9,1989,N,Unprovoked,SOUTH AFRICA,Western Cape Province,White Shark
2438,9,1989,N,Provoked,USA,Florida,Other
2439,9,1989,N,Boat,USA,California,White Shark
2440,9,1989,N,Unprovoked,USA,California,White Shark
2441,9,1989,N,Unprovoked,USA,North Carolina,Other
2442,9,1989,N,Provoked,USA,California,Blue Shark
2449,7,1969,,Invalid,BERMUDA,,
2450,7,1989,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,White Shark
2451,7,1989,Y,Unprovoked,REUNION,Sainte-Suzanne,
2452,7,1989,N,Unprovoked,USA,Florida,
2453,7,1989,N,Unprovoked,USA,Texas,Other
2454,6,1989,N,Unprovoked,USA,Hawaii,
2455,6,1989,N,Unprovoked,USA,Louisiana,Tiger Shark
2456,6,1989,N,Unprovoked,ITALY,Tuscany,White Shark
2457,6,1989,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,White Shark
2458,6,1989,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,White Shark
2459,6,1989,N,Invalid,JAPAN,Sea of Japan,
2460,4,1989,N,Unprovoked,USA,Florida,Other
2461,4,1989,N,Unprovoked,USA,Washington,White Shark
2462,4,1989,N,Boat,USA,California,White Shark
2463,4,1989,N,Unprovoked,USA,Hawaii,
2464,4,1989,N,Unprovoked,USA,Hawaii,
2465,3,1989,Y,Unprovoked,AUSTRALIA,South Australia,White Shark
2466,3,1989,N,Boat,AUSTRALIA,Western Australia,Tiger Shark
2470,1,1989,Y,Invalid,USA,California,White Shark
2471,1,1989,Y,Unprovoked,USA,California,White Shark
2472,1,1989,N,Unprovoked,USA,Hawaii,Other
2473,1,1989,N,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,
2474,1,1989,Y,Unprovoked,USA,Hawaii,
2475,1,1989,N,Unprovoked,AUSTRALIA,New South Wales,Tiger Shark
2478,12,1988,Y,Unprovoked,CHILE,Valpariso Province,White Shark
2496,7,1988,N,Unprovoked,BAHAMAS,,Other
2497,7,1988,N,Unprovoked,BAHAMAS,,Other
2498,7,1988,N,Unprovoked,BAHAMAS,,Other
2499,7,1988,N,Unprovoked,USA,Florida,
2500,7,1988,N,Unprovoked,USA,Florida,
2501,7,1988,N,Unprovoked,BAHAMAS,,Other
2502,7,1988,N,Unprovoked,BAHAMAS,,
2503,6,1988,N,Unprovoked,SOUTH AFRICA,Western Cape Province,White Shark
2504,6,1988,N,Unprovoked,USA,North Carolina,Tiger Shark
2505,6,1988,N,Unprovoked,USA,South Carolina,Other
2506,6,1988,N,Unprovoked,USA,Florida,
2507,6,1988,N,Unprovoked,USA,Florida,Other
2508,5,1988,Y,Unprovoked,SOUTH KOREA,,
2509,5,1988,N,Unprovoked,USA,Florida,
2510,5,1988,N,Unprovoked,USA,Florida,
2511,4,1988,Y,Unprovoked,REUNION,Saint-Louis,
2512,4,1988,N,Unprovoked,USA,California,White Shark
2513,4,1988,N,Unprovoked,USA,Florida,
2514,4,1988,Y,Invalid,USA,Hawaii,
2515,4,1988,N,Unprovoked,USA,Florida,
2516,4,1988,N,Unprovoked,USA,Florida,
2517,4,1988,Y,Invalid,SOUTH AFRICA,KwaZulu-Natal,
2536,11,1987,N,Unprovoked,USA,Florida,
2537,11,1987,N,Invalid,SOUTH AFRICA,KwaZulu-Natal,
2538,10,1987,N,Unprovoked,USA,California,Other
2539,10,1987,N,Invalid,SOUTH AFRICA,KwaZulu-Natal,
2540,10,1987,N,Unprovoked,SOUTH AFRICA,Western Cape Province,White Shark
2541,10,1987,Y,Sea Disaster,DOMINICAN REPUBLIC,Between DR and Puerto Rico,Other
2542,9,1987,Y,Unprovoked,AUSTRALIA,South Australia,White Shark
2543,9,1987,N,Unprovoked,SOUTH AFRICA,Western Cape Province,White Shark
2546,7,1987,N,Unprovoked,USA,Florida,Other
2547,7,1987,N,Unprovoked,USA,Texas,Other
2548,7,1987,N,Unprovoked,USA,Texas,Other
2549,7,1987,N,Boat,USA,South Carolina,Other
2550,7,1987,N,Unprovoked,BAHAMAS,Exuma Islands,
2551,7,1987,N,Unprovoked,BAHAMAS,,Other
2552,6,1987,N,Provoked,USA,Florida,Blacktip Shark
2553,5,1987,N,Unprovoked,USA,South Carolina,Other
2554,5,1987,N,Unprovoked,USA,Florida,
2555,5,1987,N,Provoked,AUSTRALIA,New South Wales,
2560,3,1987,N,Unprovoked,AUSTRALIA,Western Australia,Bronze Shark
2561,3,1987,N,Provoked,SOUTH AFRICA,Western Cape Province,White Shark
2562,2,1987,N,Unprovoked,USA,Florida,Other
2563,2,1987,Y,Sea Disaster,SOLOMON ISLANDS,Between Honiara & Isabel Island,
2564,1,1987,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,White Shark
2565,1,1987,N,Unprovoked,AUSTRALIA,Queensland,
2575,11,1986,N,Unprovoked,USA,Florida,
2576,11,1986,N,Unprovoked,USA,Florida,
2577,11,1986,N,Unprovoked,USA,Florida,
2578,10,1986,N,Provoked,SOUTH AFRICA,KwaZulu-Natal,Other
2579,10,1986,N,Unprovoked,USA,Florida,Other
2580,10,1986,N,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Other
2581,10,1986,,Unprovoked,AUSTRALIA,Western Australia,
2582,10,1986,N,Unprovoked,USA,Florida,Bull Shark
2590,7,1986,N,Boat,AUSTRALIA,Western Australia,White Shark
2591,7,1986,N,Unprovoked,USA,South Carolina,Other
2592,7,1986,N,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Other
2597,3,1986,N,Unprovoked,SPAIN,Cádiz,White Shark
2598,3,1986,N,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Other
2599,3,1986,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Other
2600,2,1986,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,White Shark
2601,2,1986,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,
2602,2,1986,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Other
2603,2,1986,N,Unprovoked,SOUTH AFRICA,Western Cape Province,Other
2604,2,1986,N,Unprovoked,AUSTRALIA,Victoria,Bronze Shark
2609,11,1985,N,Provoked,AUSTRALIA,Queensland,Other
2610,11,1985,N,Boat,USA,California,White Shark
2611,11,1985,N,Provoked,USA,California,
2617,9,1985,N,Unprovoked,USA,California,White Shark
2618,9,1985,Y,Invalid,SOUTH AFRICA,KwaZulu-Natal,
2619,9,1985,N,Unprovoked,USA,Florida,Other
2620,9,1985,N,Invalid,USA,Florida,
2624,7,1985,N,Unprovoked,USA,Florida,Other
2625,7,1985,N,Unprovoked,USA,Florida,
2626,7,1985,N,Boat,USA,California,White Shark
2627,7,1985,N,Unprovoked,USA,South Carolina,Tiger Shark
2628,7,1985,N,Unprovoked,ITALY,Sicily,White Shark
2629,5,1985,N,Unprovoked,USA,California,
2630,5,1985,N,Provoked,SOUTH AFRICA,KwaZulu-Natal,Other
2631,3,1985,N,Unprovoked,USA,Florida,
2632,3,1985,Y,Unprovoked,AUSTRALIA,South Australia,White Shark
2635,1,1985,N,Unprovoked,SOUTH AFRICA,Western Cape Province,Other
2636,1,1985,Y,Invalid,SOUTH AFRICA,KwaZulu-Natal,
2637,1,1985,N,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,White Shark
2638,1,1985,N,Boat,NEW ZEALAND,South Island,Other
2639,1,1985,N,Unprovoked,SOUTH AFRICA,Western Cape Province,White Shark
2640,1,1985,N,Unprovoked,NEW CALEDONIA,South Province,Tiger Shark
2641,1,1985,N,Provoked,SOUTH AFRICA,KwaZulu-Natal,Other
2684,12,1983,Y,Invalid,GREECE,Andikira Fokithes,
2685,12,1983,N,Unprovoked,USA,Florida,
2686,12,1983,N,Unprovoked,AUSTRALIA,South Australia,White Shark
2687,12,1983,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,
2688,12,1983,N,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Other
2689,12,1983,N,Invalid,SOUTH AFRICA,KwaZulu-Natal,Other
2690,11,1983,N,Sea Disaster,PHILIPPINES,Central Philippines,Other
